2721
3268
2574
2216
2368
3167
2333
2318
2405
3124
2685
2410
3649
2238
2395
2532
2416
2111
2173
2605
2410
2320
2591
2390
2168
2482
2291
2520
2342
2409
2201
2473
2257
2176
2177
4770
2280
19379
3400
2365
2140
3326
2243
3258
2238
2132
2262
2655
2149
2334
2116
2444
2239
2287
2119
2442
2254
2749
2282
2395
2441
2113
2279
2201
2695
2154
2128
2327
2349
2474
3065
2253
2435
2517
2673
2154
2610
2609
2600
2330
2305
2272
2357
2669
2574
2237
3148
2498
2444
2454
2887
2231
2231
2498
2360
2460
2220
2103
2352
2411
