3039
3422
3392
13678
7012
2910
5487
2308
2624
2434
2625
2225
11052
2789
2282
11192
4069
2260
2995
2163
8589
3484
4639
2983
3318
3516
2978
3803
3127
4700
27767
3372
3260
4797
2709
5042
2300
3280
5424
4708
5047
2196
2875
2913
12147
2916
3770
2290
3018
2236
2620
3915
6726
3220
2100
2352
2101
2514
4377
4345
2750
3140
2193
2875
2663
2837
3343
19121
4186
2435
2734
4075
4676
3110
2389
2705
2278
2271
2601
3250
3145
2316
2764
3800
2259
10041
4129
3067
7926
4333
2454
2341
3733
2262
2455
3410
4335
2166
2245
2529
