5896
6470
5155
15748
37406
10476
5941
8875
4288
4311
12778
7202
5117
4749
4774
29307
8917
5311
9702
5092
4347
5917
4368
6718
18159
10770
18625
5903
14694
6028
5493
12028
10460
3051
5003
5797
7873
6423
4782
11125
6298
3364
10846
16849
11833
4966
16832
4722
33407
8434
20701
14900
3305
56535
15582
8039
4888
5445
5443
7717
23046
16313
11165
5248
7777
3667
47900
4285
13608
14612
3597
10578
3878
5295
6710
3726
5883
11094
3858
4174
8334
7275
9407
23482
20381
2989
14971
4740
3881
3696
4701
3218
10776
10581
41518
4305
7359
27396
16525
8812
5775
4870
9162
22073
4966
6072
12765
9912
10220
9352
3241
8522
6642
4787
14855
11937
8430
4626
6439
5405
4284
5361
4775
18480
11384
19419
7147
31617
18007
6217
7672
6858
13333
5242
3171
3954
51005
13631
30448
31548
2754
6245
5455
4339
12768
6025
16125
5901
5136
4032
41821
4814
6960
4786
24024
5737
3857
7374
16418
22759
6432
11744
4798
6366
3238
3280
5965
7279
8956
3783
14679
5790
4720
5764
5033
6069
8658
15034
3939
6932
4650
3768
16343
8923
26761
5401
10342
3600
4383
35275
15002
31861
8010
22647
3117
3545
8997
17876
